candidate_state,case,method,region,voxel_count,reliability_mean,aggregation
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_joint_product,TN,27762288,0.31480159536733554,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_joint_product,TP,414444,0.07666954870588331,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_world_stability,FN,73246,0.01120946733124418,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_world_stability,FP,61574,0.1021152888626484,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_world_stability,TN,27762288,0.5076512704217454,case_patch_macro
decoder_stage_1_low_to_high,HCC_10140276_20170721.nii.gz,pairwise_world_stability,TP,414444,0.12335922569740065,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_joint_product,FN,73246,0.00019699273286226913,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_joint_product,FP,61574,0.0199941526869813,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_joint_product,TN,27762288,0.3119524921865799,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_joint_product,TP,414444,0.02100906544774182,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_world_stability,FN,73246,0.017901260799838146,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_world_stability,FP,61574,0.0501968174410352,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_world_stability,TN,27762288,0.5090546918346678,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,blur_world_stability,TP,414444,0.047394261839055624,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,confidence_rank,FN,73246,0.007917379549493127,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,confidence_rank,FP,61574,0.10031578353399723,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,confidence_rank,TN,27762288,0.5069149772093059,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,confidence_rank,TP,414444,0.17385459405944262,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_joint_product,FN,73246,0.0001229094630623406,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_joint_product,FP,61574,0.044385864640790085,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_joint_product,TN,27762288,0.3088228597143441,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_joint_product,TP,414444,0.12806824798367206,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_world_stability,FN,73246,0.009310908407163022,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_world_stability,FP,61574,0.1113600305699954,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_world_stability,TN,27762288,0.505212215372454,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,gamma_world_stability,TP,414444,0.28986154130473984,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_joint_product,FN,73246,0.00017479427822311312,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_joint_product,FP,61574,0.019035508413697885,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_joint_product,TN,27762288,0.31584624520592786,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_joint_product,TP,414444,0.020798179742300135,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_world_stability,FN,73246,0.016082948668508613,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_world_stability,FP,61574,0.042368873739484184,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_world_stability,TN,27762288,0.509202572691174,case_patch_macro
final_decoder_feature,HCC_10140276_20170721.nii.gz,pairwise_world_stability,TP,414444,0.03863453994721127,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_joint_product,FN,73246,0.00019699273286226913,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_joint_product,FP,61574,0.0199941526869813,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_joint_product,TN,27762288,0.3119524921865799,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_joint_product,TP,414444,0.02100906544774182,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_world_stability,FN,73246,0.017901260799838146,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_world_stability,FP,61574,0.0501968174410352,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_world_stability,TN,27762288,0.5090546918346678,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,blur_world_stability,TP,414444,0.047394261839055624,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,confidence_rank,FN,73246,0.007917379549493127,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,confidence_rank,FP,61574,0.10031578353399723,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,confidence_rank,TN,27762288,0.5069149772093059,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,confidence_rank,TP,414444,0.17385459405944262,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_joint_product,FN,73246,0.0001229094630623406,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_joint_product,FP,61574,0.044385864640790085,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_joint_product,TN,27762288,0.3088228597143441,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_joint_product,TP,414444,0.12806824798367206,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_world_stability,FN,73246,0.009310908407163022,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_world_stability,FP,61574,0.1113600305699954,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_world_stability,TN,27762288,0.505212215372454,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,gamma_world_stability,TP,414444,0.28986154130473984,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_joint_product,FN,73246,0.00017479427822311312,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_joint_product,FP,61574,0.019035508413697885,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_joint_product,TN,27762288,0.31584624520592786,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_joint_product,TP,414444,0.020798179742300135,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_world_stability,FN,73246,0.016082948668508613,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_world_stability,FP,61574,0.042368873739484184,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_world_stability,TN,27762288,0.509202572691174,case_patch_macro
final_decoder_stage_input,HCC_10140276_20170721.nii.gz,pairwise_world_stability,TP,414444,0.03863453994721127,case_patch_macro
full_voxtell_reference,HCC_10140276_20170721.nii.gz,blur_joint_product,FN,73246,0.00021291815719727092,case_patch_macro
full_voxtell_reference,HCC_10140276_20170721.nii.gz,blur_joint_product,FP,61574,0.01723084864243065,case_patch_macro
